0.01,16
0.01001875,16
0.0100375,16
0.01005625,16
0.010075,16
0.01009375,16
0.0101125,16
0.0101325,16
0.01015125,16
0.01017,16
0.01018875,16
0.0102075,16
0.01022625,16
0.010245,16
0.01026375,16
0.0102825,16
0.01030125,16
0.01032,16
0.01033875,16
0.0103575,16
0.0103775,16
0.01039625,16
0.010415,16
0.01043375,16
0.0104525,16
0.01047125,16
0.01049,16
0.01050875,16
0.0105275,16
0.01054625,16
0.010565,16
0.01058375,16
0.0106025,16
0.01062125,16
0.01064125,16
0.01066,16
0.01067875,16
0.0106975,16
0.01071625,16
0.010735,14
0.01075375,14
0.0107725,14
0.01079125,14
0.01081,14
0.01082875,14
0.0108475,14
0.01086625,14
0.01088625,14
0.010905,14
0.01092375,14
0.0109425,14
0.01096125,14
0.01098,14
0.01099875,14
0.0110175,14
0.01103625,14
0.011055,14
0.01107375,14
0.0110925,14
0.01111125,14
0.01113125,14
0.01115,14
0.01116875,14
0.0111875,14
0.01120625,14
0.011225,14
0.01124375,14
0.0112625,14
0.01128125,14
0.0113,14
0.01131875,12
0.0113375,12
0.01135625,12
0.01137625,12
0.011395,12
0.01141375,12
0.0114325,12
0.01145125,12
0.01147,12
0.01148875,12
0.0115075,12
0.01152625,12
0.011545,12
0.01156375,12
0.0115825,12
0.01160125,12
0.01162,12
0.01164,12
0.01165875,12
0.0116775,12
0.01169625,12
0.011715,12
0.01173375,12
0.0117525,12
0.01177125,12
0.01179,12
0.01180875,12
0.0118275,12
0.01184625,10
0.011865,10
0.011885,10
0.01190375,10
0.0119225,10
0.01194125,10
0.01196,8
0.01197875,8
0.0119975,8
0.01201625,8
0.012035,8
0.01205375,8
0.0120725,8
0.01209125,8
0.01211,8
0.01213,8
0.01214875,8
0.0121675,8
0.01218625,8
0.012205,4
0.01222375,4
0.0122425,4
0.01226125,4
0.01228,4
0.01229875,4
0.0123175,4
0.01233625,4
0.012355,4
0.01237375,4
0.01239375,4
0.0124125,4
0.01243125,4
0.01245,4
0.01246875,4
0.0124875,4
0.01250625,4
0.012525,4
0.01254375,4
0.0125625,4
0.01258125,4
0.0126,4
0.01261875,4
0.01263875,4
0.0126575,4
0.01267625,4
0.012695,4
0.01271375,4
0.0127325,4
0.01275125,4
0.01277,4
0.01278875,4
0.0128075,4
0.01282625,4
0.012845,4
0.01286375,4
0.01288375,4
0.0129025,4
0.01292125,4
0.01294,4
0.01295875,4
0.0129775,4
0.01299625,4
0.013015,4
0.01303375,4
0.0130525,4
0.01307125,4
0.01309,4
0.01310875,4
0.01312875,4
0.0131475,4
0.01316625,4
0.013185,4
0.01320375,4
0.0132225,4
0.01324125,4
0.01326,4
0.01327875,4
0.0132975,4
0.01331625,4
0.013335,4
0.01335375,4
0.0133725,4
0.0133925,4
0.01341125,4
0.01343,4
0.01344875,4
0.0134675,4
0.01348625,4
0.013505,4
0.01352375,4
0.0135425,4
0.01356125,4
0.01358,4
0.01359875,4
0.0136175,4
0.0136375,4
0.01365625,4
0.013675,4
0.01369375,4
0.0137125,4
0.01373125,4
0.01375,4
